row_id,category,reasons,strict_key_hash,relaxed_key_hash,near_family_hash
3267,history/geography/biology,category_edge_sample,ee0e13d6cf41f3a4,ee0e13d6cf41f3a4,ee0e13d6cf41f3a4
3277,arithmetic/fractions,near_template_mixed_answers,f02879f7831fa8f6,f02879f7831fa8f6,4d1945168fed6752
3278,arithmetic/fractions,near_template_mixed_answers,fa1e952717517c27,fa1e952717517c27,f88618fd0fc36de2
3282,translation,category_edge_sample,7bf6d127c24ad2f1,49c77f61aeb064f3,7bf6d127c24ad2f1
3290,literature/essay,near_template_mixed_answers,fa6ab3b52af2d469,fa6ab3b52af2d469,014123ee6b6ab03b
3294,Russian morphology,category_edge_sample,eeb9c4cfdb0b0580,eeb9c4cfdb0b0580,eeb9c4cfdb0b0580
3295,other,near_template_mixed_answers,4c637acbb619cb9f,4c637acbb619cb9f,fc2d188f61822925
3296,Russian grammar,category_edge_sample,90612d98ab7a9495,2133dc96ea3ed4f3,90612d98ab7a9495
3307,geometry,category_edge_sample,4d7c451fc8af7d6e,c7c7652815acf867,4d7c451fc8af7d6e
3314,other,near_template_mixed_answers,7025aabd80496517,7025aabd80496517,4b069d523c43fe6e
3316,Russian morphology,near_template_mixed_answers,4e978c313516435d,4e978c313516435d,7a2a57328bcabf8d
3336,other,near_template_mixed_answers,3ff60aefd8ab6cf7,3ff60aefd8ab6cf7,2a0c8e31d396e935
3358,arithmetic/fractions,near_template_mixed_answers,71709b64b226130d,71709b64b226130d,310ef0f9fe56920f
3375,other,near_template_mixed_answers,66efe278aa9378f4,66efe278aa9378f4,321874d5bb6ce6c9
3380,other,near_template_mixed_answers,64c693ae03f46adc,64c693ae03f46adc,31c7916a65c0ffa7
3384,other,near_template_mixed_answers,5d9d879f153af009,5d9d879f153af009,0c252baee0dcd6d4
3406,other,near_template_mixed_answers,5bd1c1500f846f19,3a127fc200d937bb,3fc98f4651ad90cc
3423,arithmetic/fractions,near_template_mixed_answers,b82bb5f6114b93b4,b82bb5f6114b93b4,4e563a9f3517db05
3464,other,near_template_mixed_answers,7d1a181fdc638927,7d1a181fdc638927,bb4895707db1fc56
3473,Russian morphology,near_template_mixed_answers,0c0caa23a0b8ca94,0c0caa23a0b8ca94,dc40a1988570fdc1
3493,other,near_template_mixed_answers,e86ae9ac125d1216,e86ae9ac125d1216,0c252baee0dcd6d4
3509,arithmetic/fractions,near_template_mixed_answers,fc4dec17796f683c,fc4dec17796f683c,1527ab1a401a6f7b
3511,arithmetic/fractions,near_template_mixed_answers,2e6d6e557623ceed,2e6d6e557623ceed,0e5f00f662ea6ffd
3537,arithmetic/fractions,near_template_mixed_answers,3bc50b1e018111c1,3bc50b1e018111c1,f88618fd0fc36de2
3551,Russian morphology,near_template_mixed_answers,8e5f2ef801c7c6ba,8e5f2ef801c7c6ba,867ca0c3902c6a64
3588,chemistry balancing,category_edge_sample,15138979adfc0156,15138979adfc0156,15138979adfc0156
3592,other,near_template_mixed_answers,28769fc707c4c46b,28769fc707c4c46b,746546f33e09be7e
3599,Russian morphology,near_template_mixed_answers,bd7df6ba25717fee,bd7df6ba25717fee,867ca0c3902c6a64
3632,arithmetic/fractions,near_template_mixed_answers,494cc45c450d1391,494cc45c450d1391,0ac59b791decec5c
3647,Russian morphology,near_template_mixed_answers,d9d453e1df320422,d9d453e1df320422,c42d31449a4b9abb
3652,Russian grammar,near_template_mixed_answers,0fedb689601637c5,3830ce3059a49829,4431a66711ff5f85
3668,other,near_template_mixed_answers,4877df9775739944,4877df9775739944,3fc98f4651ad90cc
3732,other,near_template_mixed_answers,de0ec0d0c6637fba,de0ec0d0c6637fba,bb4895707db1fc56
3755,literature/essay,near_template_mixed_answers,9425e1ac8bbef233,9425e1ac8bbef233,9ff84d9d5b9d1d80
3757,literature/essay,near_template_mixed_answers,c9549e5a3f531ddc,c9549e5a3f531ddc,9ff84d9d5b9d1d80
3764,arithmetic/fractions,near_template_mixed_answers,7d2c2d3cda5528b3,7d2c2d3cda5528b3,4d1945168fed6752
3765,other,near_template_mixed_answers,ef1787eb99baaea7,ef1787eb99baaea7,3fc98f4651ad90cc
3773,literature/essay,near_template_mixed_answers,802de2650531c874,802de2650531c874,9ff84d9d5b9d1d80
3774,Russian morphology,near_template_mixed_answers,e8087653d5d00f4f,e8087653d5d00f4f,dc40a1988570fdc1
3781,Russian grammar,category_edge_sample,15c77f70d8d263ad,b510224da9b4559e,15c77f70d8d263ad
3790,other,near_template_mixed_answers,a99ed9dd294e631d,a99ed9dd294e631d,2a0c8e31d396e935
3792,other,near_template_mixed_answers,86e717f0868d6461,86e717f0868d6461,ac961a0dcd1f8e68
3795,other,near_template_mixed_answers,6950c1cebdebdcb4,6950c1cebdebdcb4,3fc98f4651ad90cc
3802,Russian grammar,near_template_mixed_answers,c9403bc7795b3ad2,c9403bc7795b3ad2,2d3bb209abb2b599
3806,arithmetic/fractions,near_template_mixed_answers,20a51af190793f8c,20a51af190793f8c,0ac59b791decec5c
3812,Russian morphology,category_edge_sample,d121cd081e8a13c6,1489ce1364bb774d,d121cd081e8a13c6
3816,geometry,category_edge_sample,a7d26b52d7426b90,a7d26b52d7426b90,a7d26b52d7426b90
3819,other,near_template_mixed_answers,78277b4871c385ea,78277b4871c385ea,3fc98f4651ad90cc
3862,arithmetic/fractions,near_template_mixed_answers,0322a58f3c8f7edd,0322a58f3c8f7edd,4d1945168fed6752
3867,literature/essay,near_template_mixed_answers,1fac30527cfe22fa,1fac30527cfe22fa,9ff84d9d5b9d1d80
3881,arithmetic/fractions,near_template_mixed_answers,25a219f4ca59b10a,25a219f4ca59b10a,99c28e6c96a75a87
3889,Russian morphology,near_template_mixed_answers,246d19878299ac57,246d19878299ac57,af828790cef56a00
3915,other,near_template_mixed_answers,22acc78f87eb244d,22acc78f87eb244d,082026cf1474885f
3918,arithmetic/fractions,near_template_mixed_answers,41fc1637d229a77c,41fc1637d229a77c,8b82a5d42118d400
3928,chemistry explanation,category_edge_sample,a3591f4cb108224e,463015b68d10711e,a3591f4cb108224e
3934,literature/essay,near_template_mixed_answers,f202146023453bbe,f202146023453bbe,9ff84d9d5b9d1d80
3940,arithmetic/fractions,category_edge_sample,c423a140d01d3570,c423a140d01d3570,c423a140d01d3570
3944,arithmetic/fractions,near_template_mixed_answers,b38c413e2d260540,b38c413e2d260540,ac89219fc4e43511
3947,arithmetic/fractions,near_template_mixed_answers,1e89e6193ee626f7,1e89e6193ee626f7,9f9bb7bf27cbec3a
3962,arithmetic/fractions,category_edge_sample,aab5608ec49e0c01,aab5608ec49e0c01,aab5608ec49e0c01
3968,word problems,near_template_mixed_answers,4d6f26bfbc7eb6c0,4d6f26bfbc7eb6c0,0f8dc36acda341c7
3970,algebra/equations,category_edge_sample,974158f9a0ba3a2c,974158f9a0ba3a2c,974158f9a0ba3a2c
3990,other,near_template_mixed_answers,ec8c61e3e67eadbf,ec8c61e3e67eadbf,b6736b78e18f9af4
4008,literature/essay,near_template_mixed_answers,66bf7893ac3f7510,66bf7893ac3f7510,600c7507df19aa90
4025,arithmetic/fractions,near_template_mixed_answers,6e606b75f47a58d8,6e606b75f47a58d8,99c28e6c96a75a87
4034,arithmetic/fractions,near_template_mixed_answers,8af13bab60dc7d45,8af13bab60dc7d45,58c400d183900705
4062,arithmetic/fractions,near_template_mixed_answers,0847963d56e19b90,0847963d56e19b90,8b91fca31d1202e8
4067,algebra/equations,near_template_mixed_answers,6580dd64e12ac977,5144be5a5724fcb1,c53d6a76d2df2ffd
4092,arithmetic/fractions,near_template_mixed_answers,a19a9eaf862904e2,a19a9eaf862904e2,8ed9344149c9779f
4118,other,near_template_mixed_answers,f39b05555a9147f9,f39b05555a9147f9,3fc98f4651ad90cc
4135,Russian morphology,near_template_mixed_answers,4588624c9b7cc6de,4588624c9b7cc6de,39468c00cf015ab5
4136,other,near_template_mixed_answers,89b3d27f3e6cacc5,89b3d27f3e6cacc5,7820b60ef05a72e2
4140,literature/essay,near_template_mixed_answers,5bded7b17c4c813f,5bded7b17c4c813f,9ff84d9d5b9d1d80
4150,other,near_template_mixed_answers,b7f8a0783eb99142,b7f8a0783eb99142,247d6ec98c02f6b7
4168,other,near_template_mixed_answers,768bdeb4cf7f8128,768bdeb4cf7f8128,afb8f86909027673
4173,Russian grammar,near_template_mixed_answers,7c90f1dd3e76ea6d,7c90f1dd3e76ea6d,4431a66711ff5f85
4182,Russian morphology,category_edge_sample,594f59b1d3248fd1,3ca987498ac8f858,594f59b1d3248fd1
4188,Russian grammar,near_template_mixed_answers,6b5f9c4dca383943,6b5f9c4dca383943,6374bb796fb8b175
4195,arithmetic/fractions,near_template_mixed_answers,634f6a8a3085536e,634f6a8a3085536e,31c7916a65c0ffa7
4201,literature/essay,near_template_mixed_answers,b7b6f9a1e9511439,da0752b60acf01e6,9ff84d9d5b9d1d80
4205,chemistry explanation,category_edge_sample,92ee75717c41d618,92ee75717c41d618,92ee75717c41d618
4212,other,near_template_mixed_answers,5312b66cc4f8f88e,5312b66cc4f8f88e,afb8f86909027673
4232,other,near_template_mixed_answers,b67fa52a87a18acf,30a5019c9875b591,b4f0f37c206c24ef
4251,other,near_template_mixed_answers,aecbd50a184cd2ff,aecbd50a184cd2ff,34e29e3d2574d8ce
4267,Russian morphology,near_template_mixed_answers,f66d73de105c900f,f66d73de105c900f,c42d31449a4b9abb
4272,Russian morphology,near_template_mixed_answers,e4476bd80ac32ecc,e4476bd80ac32ecc,dc40a1988570fdc1
4291,literature/essay,near_template_mixed_answers,b68d3117f70176d0,d6d7c4bc76af937f,9ff84d9d5b9d1d80
4308,arithmetic/fractions,near_template_mixed_answers,22034326bebb8e1d,22034326bebb8e1d,5e342f4bd622e6a0
4329,arithmetic/fractions,near_template_mixed_answers,cf6fd3c9f58a87be,cf6fd3c9f58a87be,374d8bc0ae7c3e49
4338,other,near_template_mixed_answers,c92f29fa28029eda,c92f29fa28029eda,b6736b78e18f9af4
4354,other,near_template_mixed_answers,1ed9344305ceb7f6,1ed9344305ceb7f6,321874d5bb6ce6c9
4374,literature/essay,category_edge_sample,5d1700120e7b27c7,ef27e587e8900d47,5d1700120e7b27c7
4376,Russian grammar,near_template_mixed_answers,60292920e9968a71,60292920e9968a71,49e4aac2aa5686dc
4382,other,near_template_mixed_answers,791c12021ef0b0fa,791c12021ef0b0fa,3fc98f4651ad90cc
4391,Russian morphology,near_template_mixed_answers,b83189213a9c1034,b83189213a9c1034,7939ef0ea1263403
4425,arithmetic/fractions,near_template_mixed_answers,47315bae6d2ffa4b,47315bae6d2ffa4b,5b0ac9ba37fafae8
4434,other,near_template_mixed_answers,16741f3e0cc49737,16741f3e0cc49737,fa341d7bb5e5dfb4
4438,arithmetic/fractions,near_template_mixed_answers,c36875f413244e39,c36875f413244e39,90affafafcc92edc
4444,arithmetic/fractions,near_template_mixed_answers,4c779c55743d13b7,4c779c55743d13b7,067652ab8e0b1551
4479,other,near_template_mixed_answers,944c063236c7ae2d,944c063236c7ae2d,4b069d523c43fe6e
4481,Russian morphology,near_template_mixed_answers,c22808c62ff5618b,c22808c62ff5618b,867ca0c3902c6a64
4496,arithmetic/fractions,near_template_mixed_answers,bf2a456800d84bfc,bf2a456800d84bfc,8b82a5d42118d400
4500,arithmetic/fractions,near_template_mixed_answers,6c2863c84880291f,6c2863c84880291f,97ca11b1c9181ce3
4502,arithmetic/fractions,near_template_mixed_answers,fa02af7c26f84d4c,fa02af7c26f84d4c,8b82a5d42118d400
4511,arithmetic/fractions,near_template_mixed_answers,6a478fbeb1e16d4c,6a478fbeb1e16d4c,90affafafcc92edc
4533,translation,category_edge_sample,a0620d41ed7cdc8d,a0620d41ed7cdc8d,a0620d41ed7cdc8d
4539,literature/essay,near_template_mixed_answers,c969fbf67a2bdf39,c969fbf67a2bdf39,9ff84d9d5b9d1d80
4566,arithmetic/fractions,near_template_mixed_answers,53f974f082dfc023,53f974f082dfc023,8b82a5d42118d400
4573,Russian morphology,near_template_mixed_answers,fdfd53378cf431a0,fdfd53378cf431a0,dc40a1988570fdc1
4581,Russian morphology,near_template_mixed_answers,fd2a285502118678,fd2a285502118678,7a2a57328bcabf8d
4582,other,near_template_mixed_answers,4f265f146fb18049,4f265f146fb18049,1e4373c216036fce
4594,Russian grammar,near_template_mixed_answers,f0d4bf33ef6aa938,f0d4bf33ef6aa938,9439560d7c8755e0
4597,arithmetic/fractions,near_template_mixed_answers,92effa4af3c8136b,92effa4af3c8136b,8b82a5d42118d400
4600,other,near_template_mixed_answers,6805e2de5d23c842,6805e2de5d23c842,13d0dd2b8fe1ded2
4628,Russian grammar,near_template_mixed_answers,b30d38a924f2ce17,c9235116fa0322a2,cc3c7b247b44db98
4637,word problems,near_template_mixed_answers,6b7b686340a1771f,6b7b686340a1771f,6aaa9b2fb9b44995
4640,other,near_template_mixed_answers,c5ce415510410f61,c5ce415510410f61,4eab343289855f61
4647,translation,near_template_mixed_answers,9a3116cba3c06758,9a3116cba3c06758,d5fe5a73a79a7c7a
4656,arithmetic/fractions,near_template_mixed_answers,7044ccf2dec5412e,7044ccf2dec5412e,13159c78bfafe864
4663,other,near_template_mixed_answers,2e5b1918275c0369,2e5b1918275c0369,3fc98f4651ad90cc
4679,algebra/equations,near_template_mixed_answers,668fcd9fcdb3445d,668fcd9fcdb3445d,72787dcb8750d4ad
4681,other,near_template_mixed_answers,4d6934908096de5e,b5b27f0cbcb9f9a4,b4f0f37c206c24ef
4744,arithmetic/fractions,near_template_mixed_answers,f6bad95ab4fcfc38,f6bad95ab4fcfc38,c3f9e70c9cae1c85
4768,arithmetic/fractions,near_template_mixed_answers,1b4c0725e541b188,1b4c0725e541b188,4d1945168fed6752
4782,Russian morphology,near_template_mixed_answers,dbff5f13be410b7d,dbff5f13be410b7d,dc40a1988570fdc1
4797,arithmetic/fractions,near_template_mixed_answers,69719c47d4375314,69719c47d4375314,374d8bc0ae7c3e49
4802,word problems,category_edge_sample,dca295a75c2a6a94,dca295a75c2a6a94,dca295a75c2a6a94
4825,other,near_template_mixed_answers,b47ffd63f38b8f3f,b47ffd63f38b8f3f,a801e6a473dae166
4835,other,near_template_mixed_answers,dfa3d0b99c9e56df,dfa3d0b99c9e56df,b4f0f37c206c24ef
4840,arithmetic/fractions,near_template_mixed_answers,c8ff6f9f09b25e6a,c8ff6f9f09b25e6a,0ac59b791decec5c
4846,other,category_edge_sample,425b2caa1b498a72,5d106595b2e07c7b,425b2caa1b498a72
4865,translation,category_edge_sample,03892318c05991ca,03892318c05991ca,03892318c05991ca
4881,literature/essay,near_template_mixed_answers,b5ec70e57be7aeec,b5ec70e57be7aeec,b975e5320c3473d9
4895,literature/essay,near_template_mixed_answers,b6e468a87a5a0099,b6e468a87a5a0099,9ff84d9d5b9d1d80
4923,other,near_template_mixed_answers,97fce4df16f0571f,97fce4df16f0571f,321874d5bb6ce6c9
4932,Russian morphology,near_template_mixed_answers,7f100dca567ff976,7f100dca567ff976,dc40a1988570fdc1
4944,translation,category_edge_sample,47d4963a42567d99,fcb35be14a6413e7,47d4963a42567d99
4968,other,near_template_mixed_answers,eed4d674acf3110d,eed4d674acf3110d,17b6f6d0536adc16
5012,literature/essay,near_template_mixed_answers,6cb8eb0d7941eaba,6cb8eb0d7941eaba,600c7507df19aa90
5013,other,near_template_mixed_answers,c09f1bcaedda995b,c09f1bcaedda995b,7c3a1d16841758fe
5035,other,near_template_mixed_answers,fdd2004d49f814a3,fdd2004d49f814a3,2a0c8e31d396e935
5038,Russian morphology,near_template_mixed_answers,b92b70cdf288243d,b92b70cdf288243d,867ca0c3902c6a64
5055,arithmetic/fractions,near_template_mixed_answers,07257ecbf499027c,07257ecbf499027c,450712c07bf5f23b
5080,geometry,category_edge_sample,d6a430dd84078d07,dd5502f772e245f8,d6a430dd84078d07
5081,other,near_template_mixed_answers,e3baebabf68fcfac,e3baebabf68fcfac,5ce4bbf98f14f6fc
5082,geometry,category_edge_sample,63aa09fb5ff9262c,63aa09fb5ff9262c,63aa09fb5ff9262c
5089,Russian morphology,near_template_mixed_answers,a9c2aa038602491c,a9c2aa038602491c,867ca0c3902c6a64
5099,other,near_template_mixed_answers,5ee31483c6d45de8,5ee31483c6d45de8,082026cf1474885f
5143,other,near_template_mixed_answers,864576dfe030805b,864576dfe030805b,d4eddc1256226e97
5146,literature/essay,near_template_mixed_answers,58e4fc8c8d4d9bee,58e4fc8c8d4d9bee,9ff84d9d5b9d1d80
5162,other,near_template_mixed_answers,99e2e37f9938a346,99e2e37f9938a346,b4f0f37c206c24ef
5167,literature/essay,category_edge_sample,bbae85f24961d27a,bbae85f24961d27a,bbae85f24961d27a
5170,history/geography/biology,category_edge_sample,10be1e834d068c87,10be1e834d068c87,10be1e834d068c87
5172,Russian morphology,near_template_mixed_answers,c7ecc803abc78141,c7ecc803abc78141,dc40a1988570fdc1
5199,arithmetic/fractions,near_template_mixed_answers,8dd3f72ec74d2b15,8dd3f72ec74d2b15,310ef0f9fe56920f
5207,Russian grammar,near_template_mixed_answers,4ffdeba683cbe6f6,053954d94284577c,0e26f3e3a5a5dc8d
5221,other,near_template_mixed_answers,5d8612ad64c49d81,5d8612ad64c49d81,b4f0f37c206c24ef
5248,Russian grammar,near_template_mixed_answers,aac027401d6d3a36,9fea78002ed34468,4431a66711ff5f85
5254,literature/essay,near_template_mixed_answers,d6fd36df76de371e,d6fd36df76de371e,9ff84d9d5b9d1d80
5260,arithmetic/fractions,near_template_mixed_answers,2ecfaf6052fdfce4,2ecfaf6052fdfce4,f88618fd0fc36de2
5278,Russian morphology,near_template_mixed_answers,f71e9507040c713e,f71e9507040c713e,dc40a1988570fdc1
5282,Russian grammar,near_template_mixed_answers,d5bd0dbcf12a99fc,d8b62cc80a79de50,965042f736c0e70f
5303,other,near_template_mixed_answers,ec7dec94f33c4e18,ec7dec94f33c4e18,3fc98f4651ad90cc
5305,literature/essay,near_template_mixed_answers,3c1165104366f158,3c1165104366f158,7f9ebdb5db09d4ff
5306,Russian morphology,near_template_mixed_answers,eed4f4e53f6cead0,eed4f4e53f6cead0,af828790cef56a00
5309,Russian morphology,category_edge_sample,e5ccd68747efd063,e5ccd68747efd063,e5ccd68747efd063
5317,arithmetic/fractions,near_template_mixed_answers,50a2993e21bc1f56,50a2993e21bc1f56,b957e7444f94f6a1
5343,other,near_template_mixed_answers,24cac6f505ceeca9,24cac6f505ceeca9,34e29e3d2574d8ce
5368,other,near_template_mixed_answers,bfa16c7bfd2f6cd1,67f14a7bbe13574d,b4f0f37c206c24ef
5370,arithmetic/fractions,near_template_mixed_answers,17a5a15417bc26ca,17a5a15417bc26ca,8b82a5d42118d400
5379,Russian morphology,near_template_mixed_answers,52adcf3794f290b8,52adcf3794f290b8,c42d31449a4b9abb
5388,other,near_template_mixed_answers,02539ded28e407aa,02539ded28e407aa,321874d5bb6ce6c9
5411,Russian morphology,near_template_mixed_answers,cbfb292cdb3fb95a,cbfb292cdb3fb95a,dc40a1988570fdc1
5447,geometry,category_edge_sample,7a4ef1899999ead0,7a4ef1899999ead0,7a4ef1899999ead0
5461,literature/essay,near_template_mixed_answers,06e3f5f04fed9a45,06e3f5f04fed9a45,8317800c828f02e3
5464,history/geography/biology,category_edge_sample,79e5cb036c2b041d,79e5cb036c2b041d,79e5cb036c2b041d
5474,arithmetic/fractions,near_template_mixed_answers,8d2617d113f049d0,8d2617d113f049d0,b7a37fedc03b72b8
5487,other,near_template_mixed_answers,65b3d9c5de91bf2f,65b3d9c5de91bf2f,31c7916a65c0ffa7
5505,arithmetic/fractions,near_template_mixed_answers,b9c1a5028a560647,b9c1a5028a560647,5ce4bbf98f14f6fc
5529,English grammar,category_edge_sample,c75d0d318b4e6cf8,c75d0d318b4e6cf8,c75d0d318b4e6cf8
5543,literature/essay,category_edge_sample,773a1df0441b214a,773a1df0441b214a,773a1df0441b214a
5551,arithmetic/fractions,near_template_mixed_answers,6eb3f11da849a894,6eb3f11da849a894,374d8bc0ae7c3e49
5567,arithmetic/fractions,near_template_mixed_answers,c4bcb148729830e1,c4bcb148729830e1,02400cb25e924e1a
5571,other,near_template_mixed_answers,ed27763fc5d4e9c3,ed27763fc5d4e9c3,321874d5bb6ce6c9
5574,literature/essay,near_template_mixed_answers,361b1e8ea510703e,361b1e8ea510703e,9ff84d9d5b9d1d80
5578,English grammar,category_edge_sample,d7cbaf66c27042c4,d7cbaf66c27042c4,d7cbaf66c27042c4
5582,Russian morphology,near_template_mixed_answers,11aaa57c35a81c93,11aaa57c35a81c93,39468c00cf015ab5
5598,algebra/equations,category_edge_sample,fb0474079698d10d,ba833f866f6f2c59,fb0474079698d10d
5605,other,near_template_mixed_answers,323864b2673ea50d,323864b2673ea50d,b4f0f37c206c24ef
5610,arithmetic/fractions,near_template_mixed_answers,1c20170860c9a6d1,1c20170860c9a6d1,40f0d3261af1fc06
5620,literature/essay,near_template_mixed_answers,1aac41a431b6c99f,1aac41a431b6c99f,e025ab9d943cbabe
5640,Russian morphology,near_template_mixed_answers,b38b2becffdffcd0,b38b2becffdffcd0,39468c00cf015ab5
5647,Russian morphology,near_template_mixed_answers,a5549321b1e30249,a5549321b1e30249,dc40a1988570fdc1
5650,word problems,category_edge_sample,4a383f8d1619b379,4a383f8d1619b379,4a383f8d1619b379
5664,arithmetic/fractions,near_template_mixed_answers,12a5dcd34b0a4a37,12a5dcd34b0a4a37,8b82a5d42118d400
5669,history/geography/biology,category_edge_sample,20c601b79196dac5,20c601b79196dac5,20c601b79196dac5
5692,other,near_template_mixed_answers,0f5023b9ec7be388,0f5023b9ec7be388,17b6f6d0536adc16
5726,other,near_template_mixed_answers,281003855b04dce2,281003855b04dce2,5ce4bbf98f14f6fc
5727,arithmetic/fractions,near_template_mixed_answers,c0363aa2e104c796,c0363aa2e104c796,0ac59b791decec5c
5731,arithmetic/fractions,near_template_mixed_answers,3a03d8ff3187c7b3,3a03d8ff3187c7b3,067652ab8e0b1551
5746,arithmetic/fractions,near_template_mixed_answers,c61c6129a8d0fa1d,c61c6129a8d0fa1d,f88618fd0fc36de2
5767,algebra/equations,near_template_mixed_answers,5eb3261815ef1d9d,5eb3261815ef1d9d,4abf59820535735e
5782,other,near_template_mixed_answers,6f2ed200632aca9e,6f2ed200632aca9e,f87da68cacc27fa5
5786,other,near_template_mixed_answers,fdc6ad8aaa8c998a,fdc6ad8aaa8c998a,b4f0f37c206c24ef
5812,Russian grammar,near_template_mixed_answers,7feb828b8d6d4bbd,7feb828b8d6d4bbd,1861d0f2bba6618e
5813,other,near_template_mixed_answers,2b5e363233ccba4b,2b5e363233ccba4b,3fc98f4651ad90cc
5819,arithmetic/fractions,near_template_mixed_answers,bf1c2d393931276b,bf1c2d393931276b,58988b9dd3c5e0ad
5830,arithmetic/fractions,category_edge_sample,c91f447ea1594bd3,c91f447ea1594bd3,c91f447ea1594bd3
5836,other,near_template_mixed_answers,43104ee20ac29a89,43104ee20ac29a89,31c7916a65c0ffa7
5838,Russian morphology,near_template_mixed_answers,31b6f2207e829030,31b6f2207e829030,dc40a1988570fdc1
5842,arithmetic/fractions,near_template_mixed_answers,d8f8b6d3b1d89cf1,d8f8b6d3b1d89cf1,f88618fd0fc36de2
5882,Russian morphology,near_template_mixed_answers,280aef0c1d519bff,280aef0c1d519bff,867ca0c3902c6a64
5958,arithmetic/fractions,near_template_mixed_answers,f52a5b49606ef1e3,f52a5b49606ef1e3,374d8bc0ae7c3e49
5959,arithmetic/fractions,near_template_mixed_answers,ec281c390e1160c5,ec281c390e1160c5,4d1945168fed6752
5970,other,near_template_mixed_answers,ccb2004309231fd1,ccb2004309231fd1,f2033f2306e7e689
6014,arithmetic/fractions,near_template_mixed_answers,699da678f59af5a1,699da678f59af5a1,40f0d3261af1fc06
6029,other,near_template_mixed_answers,34f7a005821f8965,34f7a005821f8965,2a0c8e31d396e935
6030,other,near_template_mixed_answers,c0e4f07c56c41283,c0e4f07c56c41283,321874d5bb6ce6c9
6037,other,near_template_mixed_answers,a42f9b9702b31aba,a42f9b9702b31aba,4eab343289855f61
6048,other,near_template_mixed_answers,a96a16ff7505e957,a96a16ff7505e957,b4f0f37c206c24ef
6051,word problems,category_edge_sample,c09b8cb32311fad2,c09b8cb32311fad2,c09b8cb32311fad2
6074,other,near_template_mixed_answers,3639b879d8681922,3639b879d8681922,5ce4bbf98f14f6fc
6084,other,near_template_mixed_answers,532c260070a3c9ff,532c260070a3c9ff,5ce4bbf98f14f6fc
6133,Russian morphology,near_template_mixed_answers,16bcb16a6f54459f,16bcb16a6f54459f,96ce20c7ac9d30bd
6134,arithmetic/fractions,near_template_mixed_answers,52271af994ed9b5e,52271af994ed9b5e,58c400d183900705
6161,arithmetic/fractions,near_template_mixed_answers,87b4bf62c44435c4,87b4bf62c44435c4,c3f9e70c9cae1c85
6182,arithmetic/fractions,near_template_mixed_answers,c6768eaa6278151b,c6768eaa6278151b,f88618fd0fc36de2
6205,other,near_template_mixed_answers,dd18a7e80238378c,dd18a7e80238378c,321874d5bb6ce6c9
6210,Russian morphology,near_template_mixed_answers,474c5fa871c14b83,474c5fa871c14b83,dc40a1988570fdc1
6217,Russian grammar,near_template_mixed_answers,be22e8803b366c78,be22e8803b366c78,1861d0f2bba6618e
6224,arithmetic/fractions,near_template_mixed_answers,1ffceaadd8f5e186,1ffceaadd8f5e186,58988b9dd3c5e0ad
6226,Russian morphology,near_template_mixed_answers,7dcf14495f04eeb3,7dcf14495f04eeb3,dc40a1988570fdc1
6227,other,near_template_mixed_answers,619752a2b933023b,619752a2b933023b,17b6f6d0536adc16
6234,translation,category_edge_sample,b4c1dd9618850fa1,b4c1dd9618850fa1,b4c1dd9618850fa1
6236,other,near_template_mixed_answers,f3380f160e5145f1,f3380f160e5145f1,4eab343289855f61
6254,arithmetic/fractions,near_template_mixed_answers,55dfb221db75c683,55dfb221db75c683,8b82a5d42118d400
6256,other,near_template_mixed_answers,d08b71c7f0a05387,d08b71c7f0a05387,321874d5bb6ce6c9
6259,arithmetic/fractions,near_template_mixed_answers,0c776dbd943f5f0a,0c776dbd943f5f0a,8b82a5d42118d400
6260,Russian grammar,near_template_mixed_answers,7a39b6c10ea12743,b1c25cd637ce4165,91e524bda21019bd
6261,other,near_template_mixed_answers,96982999a1f93b8c,96982999a1f93b8c,b6736b78e18f9af4
6294,Russian grammar,near_template_mixed_answers,a5c423b55e9f8630,a5c423b55e9f8630,ae23068c04ba38d6
6306,history/geography/biology,near_template_mixed_answers,724274c786736607,724274c786736607,ac961a0dcd1f8e68
6307,arithmetic/fractions,near_template_mixed_answers,da7764b130e62a2f,da7764b130e62a2f,977874eb99907979
6308,arithmetic/fractions,near_template_mixed_answers,f3d770f78838e32a,f3d770f78838e32a,8b82a5d42118d400
6321,arithmetic/fractions,near_template_mixed_answers,53777580fde3f1b1,53777580fde3f1b1,f88618fd0fc36de2
6332,Russian morphology,near_template_mixed_answers,ab8c1d880059aef4,ab8c1d880059aef4,867ca0c3902c6a64
6335,chemistry explanation,category_edge_sample,f412fdb4215574eb,f412fdb4215574eb,f412fdb4215574eb
6336,arithmetic/fractions,near_template_mixed_answers,05f575424a9898a2,05f575424a9898a2,83433d2ef6040abb
6341,other,near_template_mixed_answers,f35bc3109428cf8b,f35bc3109428cf8b,321874d5bb6ce6c9
6342,arithmetic/fractions,near_template_mixed_answers,20cb12815e448880,20cb12815e448880,58567c53a9ce834d
6352,literature/essay,near_template_mixed_answers,a5864a96b6947f02,a5864a96b6947f02,9ff84d9d5b9d1d80
6392,Russian grammar,near_template_mixed_answers,bc6f8a110071348a,bc6f8a110071348a,4e5a78d072e6f357
6452,arithmetic/fractions,near_template_mixed_answers,f91f3410c04db3f8,f91f3410c04db3f8,2bb551cd825002af
